window_source	window_id	subject	participant_id	pid	label_class	primary_target	channels_checked	include_channels	review_channels	exclude_channels	critical_flags	review_flags	window_signal_decision	review_priority
background_review	B02187	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02188	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02189	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02190	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02191	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02192	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02193	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02194	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02195	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02196	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02197	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02198	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02199	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02200	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02201	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02202	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02203	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02204	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02205	sub-42	sub-42	84	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02206	sub-42	sub-42	84	background_review	False	2	0	2	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B02207	sub-42	sub-42	84	background_review	False	2	0	2	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B02208	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02209	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02210	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02211	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02212	sub-43	sub-43	87	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02213	sub-43	sub-43	87	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02214	sub-43	sub-43	87	background_review	False	2	0	2	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B02215	sub-43	sub-43	87	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02216	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02217	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02218	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02219	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02220	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02221	sub-43	sub-43	87	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02222	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02223	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02224	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02225	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02226	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02227	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02228	sub-43	sub-43	87	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02229	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02230	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02231	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02232	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02233	sub-43	sub-43	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02234	sub-43	sub-43	87	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02235	sub-43	sub-43	87	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02236	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02237	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02238	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02239	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02240	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02241	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02242	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02243	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02244	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02245	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02246	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02247	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02248	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02249	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02250	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02251	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02252	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02253	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02254	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02255	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02256	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02257	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02258	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02259	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02260	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02261	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02262	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02263	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02264	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02265	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02266	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02267	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02268	sub-44	sub-44	23	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02269	sub-44	sub-44	23	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02270	sub-44	sub-44	23	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02271	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02272	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02273	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02274	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02275	sub-45	sub-45	24	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02276	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02277	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02278	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02279	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02280	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02281	sub-45	sub-45	24	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02282	sub-45	sub-45	24	background_review	False	2	1	1	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B02283	sub-45	sub-45	24	background_review	False	2	0	2	0	pass	high_peak_to_peak;high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B02284	sub-45	sub-45	24	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02285	sub-45	sub-45	24	background_review	False	2	0	2	0	pass	high_peak_to_peak;many_10mad_outliers	review	targeted_review
background_review	B02286	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02287	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02288	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02289	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02290	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02291	sub-45	sub-45	24	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02292	sub-45	sub-45	24	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02293	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02294	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02295	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02296	sub-45	sub-45	24	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02297	sub-45	sub-45	24	background_review	False	2	0	2	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B02298	sub-45	sub-45	24	background_review	False	2	0	2	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B02299	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02300	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02301	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02302	sub-46	sub-46	26	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02303	sub-46	sub-46	26	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02304	sub-46	sub-46	26	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02305	sub-46	sub-46	26	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02306	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02307	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02308	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02309	sub-46	sub-46	26	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02310	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02311	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02312	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02313	sub-46	sub-46	26	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02314	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02315	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02316	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02317	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02318	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02319	sub-46	sub-46	26	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02320	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02321	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02322	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02323	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02324	sub-46	sub-46	26	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02325	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02326	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02327	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02328	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02329	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02330	sub-46	sub-46	26	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02331	sub-46	sub-46	26	background_review	False	2	1	1	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B02332	sub-46	sub-46	26	background_review	False	2	1	1	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B02333	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02334	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02335	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02336	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02337	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02338	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02339	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02340	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02341	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02342	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02343	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02344	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02345	sub-47	sub-47	87	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02346	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02347	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02348	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02349	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02350	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02351	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02352	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02353	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02354	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02355	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02356	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02357	sub-47	sub-47	87	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02358	sub-47	sub-47	87	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02359	sub-47	sub-47	87	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02360	sub-48	sub-48	28	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02361	sub-48	sub-48	28	background_review	False	2	0	2	0	pass	high_peak_to_peak;high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B02362	sub-48	sub-48	28	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02363	sub-48	sub-48	28	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02364	sub-48	sub-48	28	background_review	False	2	0	2	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B02365	sub-48	sub-48	28	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02366	sub-48	sub-48	28	background_review	False	2	0	2	0	pass	high_peak_to_peak;high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B02367	sub-48	sub-48	28	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02368	sub-48	sub-48	28	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02369	sub-48	sub-48	28	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02370	sub-48	sub-48	28	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02371	sub-48	sub-48	28	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02372	sub-48	sub-48	28	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02373	sub-48	sub-48	28	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02374	sub-48	sub-48	28	background_review	False	2	0	2	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B02375	sub-48	sub-48	28	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02376	sub-48	sub-48	28	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02377	sub-48	sub-48	28	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02378	sub-48	sub-48	28	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02379	sub-48	sub-48	28	background_review	False	2	0	2	0	pass	high_peak_to_peak;high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B02380	sub-48	sub-48	28	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02381	sub-48	sub-48	28	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02382	sub-48	sub-48	28	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02383	sub-48	sub-48	28	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02384	sub-48	sub-48	28	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02385	sub-48	sub-48	28	background_review	False	2	0	2	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B02386	sub-48	sub-48	28	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02387	sub-48	sub-48	28	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02388	sub-48	sub-48	28	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02389	sub-48	sub-48	28	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02390	sub-48	sub-48	28	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02391	sub-48	sub-48	28	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02392	sub-48	sub-48	28	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02393	sub-48	sub-48	28	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02394	sub-48	sub-48	28	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02395	sub-48	sub-48	28	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02396	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02397	sub-49	sub-49	29	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02398	sub-49	sub-49	29	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02399	sub-49	sub-49	29	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02400	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02401	sub-49	sub-49	29	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02402	sub-49	sub-49	29	background_review	False	2	0	2	0	pass	high_peak_to_peak;many_10mad_outliers	review	targeted_review
background_review	B02403	sub-49	sub-49	29	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02404	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02405	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02406	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02407	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02408	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02409	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02410	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02411	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02412	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02413	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02414	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02415	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02416	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02417	sub-49	sub-49	29	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02418	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02419	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02420	sub-49	sub-49	29	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02421	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02422	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02423	sub-49	sub-49	29	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02424	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02425	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02426	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02427	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02428	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02429	sub-49	sub-49	29	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02430	sub-49	sub-49	29	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02431	sub-49	sub-49	29	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02432	sub-49	sub-49	29	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02433	sub-49	sub-49	29	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02434	sub-5	sub-5	3	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02435	sub-5	sub-5	3	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02436	sub-5	sub-5	3	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02437	sub-5	sub-5	3	background_review	False	2	0	2	0	pass	high_robust_range;many_10mad_outliers	review	targeted_review
background_review	B02438	sub-5	sub-5	3	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02439	sub-5	sub-5	3	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02440	sub-5	sub-5	3	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02441	sub-5	sub-5	3	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02442	sub-5	sub-5	3	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02443	sub-5	sub-5	3	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02444	sub-5	sub-5	3	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02445	sub-5	sub-5	3	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02446	sub-5	sub-5	3	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02447	sub-5	sub-5	3	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02448	sub-5	sub-5	3	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02449	sub-5	sub-5	3	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02450	sub-5	sub-5	3	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02451	sub-5	sub-5	3	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02452	sub-5	sub-5	3	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
background_review	B02453	sub-5	sub-5	3	background_review	False	2	1	1	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02454	sub-5	sub-5	3	background_review	False	2	0	2	0	pass	many_10mad_outliers	review	mad_only_review
background_review	B02455	sub-5	sub-5	3	background_review	False	2	2	0	0	pass	pass	include	no_review_flag
