sample_id	subject	pid	label	source_tier	augmentation_conditions	complete_five_condition_multiplicity
background_3187	sub-69	34	0	nontarget_window_no_remwake_nearby	5	True
background_3188	sub-69	34	0	nontarget_window_no_remwake_nearby	5	True
background_3189	sub-69	34	0	nontarget_window_no_remwake_nearby	5	True
background_319	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_3190	sub-69	34	0	nontarget_window_no_remwake_nearby	5	True
background_3191	sub-69	34	0	nontarget_window_no_remwake_nearby	5	True
background_3192	sub-69	34	0	nontarget_window_no_remwake_nearby	5	True
background_3193	sub-69	34	0	nontarget_window_no_remwake_nearby	5	True
background_3194	sub-69	34	0	strict_same_stage_window	5	True
background_3195	sub-69	34	0	strict_same_stage_window	5	True
background_3196	sub-69	34	0	strict_same_stage_window	5	True
background_3197	sub-69	34	0	strict_same_stage_window	5	True
background_3198	sub-69	34	0	strict_same_stage_window	5	True
background_3199	sub-69	34	0	strict_same_stage_window	5	True
background_320	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_3200	sub-69	34	0	strict_same_stage_window	5	True
background_3201	sub-69	34	0	strict_same_stage_window	5	True
background_321	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_322	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_323	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_324	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_3242	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3243	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3244	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3245	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3246	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3247	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3248	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3249	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_325	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_3250	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3251	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3252	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3253	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3254	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3255	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3256	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3257	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3258	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3259	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_326	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_3260	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3261	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3262	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3263	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3264	sub-70	35	0	nontarget_window_no_remwake_nearby	5	True
background_3265	sub-70	35	0	strict_same_stage_window	5	True
background_3266	sub-70	35	0	strict_same_stage_window	5	True
background_3267	sub-70	35	0	strict_same_stage_window	5	True
background_3268	sub-70	35	0	strict_same_stage_window	5	True
background_3269	sub-70	35	0	strict_same_stage_window	5	True
background_327	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_3270	sub-70	35	0	strict_same_stage_window	5	True
background_3271	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3272	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3273	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3274	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3275	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3276	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3277	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3278	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3279	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_328	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_3280	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3281	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3282	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3283	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3284	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3285	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3286	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3287	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3288	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3289	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_329	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_3290	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3291	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3292	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3293	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3294	sub-71	36	0	nontarget_window_no_remwake_nearby	5	True
background_3295	sub-71	36	0	strict_same_stage_window	5	True
background_3296	sub-71	36	0	strict_same_stage_window	5	True
background_3297	sub-71	36	0	strict_same_stage_window	5	True
background_3298	sub-71	36	0	strict_same_stage_window	5	True
background_3299	sub-71	36	0	strict_same_stage_window	5	True
background_330	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_3300	sub-71	36	0	strict_same_stage_window	5	True
background_331	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_332	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_333	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_3331	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3333	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3334	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3336	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3337	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3338	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3339	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_334	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_3340	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3341	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3342	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3343	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3344	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3345	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3346	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3347	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3348	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3349	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_335	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_3350	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3351	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3352	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3353	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3354	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3355	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3356	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3357	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3358	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_3359	sub-73	38	0	nontarget_window_no_remwake_nearby	5	True
background_336	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_3360	sub-73	38	0	strict_same_stage_window	5	True
background_3361	sub-73	38	0	strict_same_stage_window	5	True
background_3362	sub-73	38	0	strict_same_stage_window	5	True
background_3363	sub-73	38	0	strict_same_stage_window	5	True
background_3364	sub-73	38	0	strict_same_stage_window	5	True
background_3365	sub-73	38	0	strict_same_stage_window	5	True
background_3366	sub-73	38	0	strict_same_stage_window	5	True
background_3367	sub-73	38	0	strict_same_stage_window	5	True
background_3368	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3369	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_337	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_3370	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3371	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3372	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3373	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3374	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3375	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3376	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3377	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3378	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3379	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_338	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_3380	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3381	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3382	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3383	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3384	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3385	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3386	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3387	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3388	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3389	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_339	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_3390	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3391	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3392	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3393	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3394	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3395	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3396	sub-74	39	0	nontarget_window_no_remwake_nearby	5	True
background_3397	sub-74	39	0	strict_same_stage_window	5	True
background_3398	sub-74	39	0	strict_same_stage_window	5	True
background_3399	sub-74	39	0	strict_same_stage_window	5	True
background_340	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_3400	sub-74	39	0	strict_same_stage_window	5	True
background_3401	sub-74	39	0	strict_same_stage_window	5	True
background_3402	sub-74	39	0	strict_same_stage_window	5	True
background_3403	sub-74	39	0	strict_same_stage_window	5	True
background_3404	sub-74	39	0	strict_same_stage_window	5	True
background_341	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_342	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_343	sub-107	75	0	nontarget_window_no_remwake_nearby	5	True
background_344	sub-107	75	0	strict_same_stage_window	5	True
background_345	sub-107	75	0	strict_same_stage_window	5	True
background_346	sub-107	75	0	strict_same_stage_window	5	True
background_347	sub-107	75	0	strict_same_stage_window	5	True
background_3471	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3472	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3473	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3474	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3478	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3479	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_348	sub-107	75	0	strict_same_stage_window	5	True
background_3480	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3481	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3482	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3483	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3484	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3485	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3486	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3487	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_349	sub-107	75	0	strict_same_stage_window	5	True
background_3490	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3491	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3492	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3493	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3494	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3496	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3497	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3498	sub-77	42	0	nontarget_window_no_remwake_nearby	5	True
background_3499	sub-77	42	0	strict_same_stage_window	5	True
background_350	sub-107	75	0	strict_same_stage_window	5	True
background_3500	sub-77	42	0	strict_same_stage_window	5	True
background_3503	sub-77	42	0	strict_same_stage_window	5	True
background_3504	sub-77	42	0	strict_same_stage_window	5	True
background_3507	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3508	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3509	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_351	sub-107	75	0	strict_same_stage_window	5	True
background_3511	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3513	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3514	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3515	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3516	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3517	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3518	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3519	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_352	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3520	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3521	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3522	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3524	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3525	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3527	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3528	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3529	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_353	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3530	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3531	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3532	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3533	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3534	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3535	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3536	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3537	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3538	sub-78	43	0	nontarget_window_no_remwake_nearby	5	True
background_3539	sub-78	43	0	strict_same_stage_window	5	True
background_354	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3540	sub-78	43	0	strict_same_stage_window	5	True
background_3541	sub-78	43	0	strict_same_stage_window	5	True
background_3542	sub-78	43	0	strict_same_stage_window	5	True
background_3543	sub-78	43	0	strict_same_stage_window	5	True
background_3544	sub-78	43	0	strict_same_stage_window	5	True
background_355	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_356	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_357	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3579	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_358	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3580	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3581	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3582	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3583	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3584	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3585	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3586	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3587	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3588	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3589	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_359	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3590	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3591	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3592	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3593	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3594	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3595	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3596	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3597	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3598	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3599	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_360	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3600	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3601	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3602	sub-8	6	0	nontarget_window_no_remwake_nearby	5	True
background_3603	sub-8	6	0	strict_same_stage_window	5	True
background_3604	sub-8	6	0	strict_same_stage_window	5	True
background_3605	sub-8	6	0	strict_same_stage_window	5	True
background_3606	sub-8	6	0	strict_same_stage_window	5	True
background_3607	sub-8	6	0	strict_same_stage_window	5	True
background_3608	sub-8	6	0	strict_same_stage_window	5	True
background_3609	sub-8	6	0	strict_same_stage_window	5	True
background_361	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3610	sub-8	6	0	strict_same_stage_window	5	True
background_3611	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3612	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3613	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3614	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3615	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3616	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3617	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3618	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3619	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_362	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3620	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3621	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3622	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3623	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3624	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3625	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3626	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3627	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3628	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3629	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_363	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3630	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3631	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3632	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3633	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3634	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3635	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3636	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3637	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3638	sub-80	45	0	nontarget_window_no_remwake_nearby	5	True
background_3639	sub-80	45	0	strict_same_stage_window	5	True
background_364	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3640	sub-80	45	0	strict_same_stage_window	5	True
background_3641	sub-80	45	0	strict_same_stage_window	5	True
background_3642	sub-80	45	0	strict_same_stage_window	5	True
background_3643	sub-80	45	0	strict_same_stage_window	5	True
background_3644	sub-80	45	0	strict_same_stage_window	5	True
background_3645	sub-80	45	0	strict_same_stage_window	5	True
background_3646	sub-80	45	0	strict_same_stage_window	5	True
background_3647	sub-80	45	0	strict_same_stage_window	5	True
background_3648	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3649	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_365	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3650	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3651	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3652	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3653	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3654	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3655	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3656	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3657	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3658	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3659	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_366	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3660	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3661	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3662	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3663	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3664	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3665	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3666	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3667	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3668	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3669	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_367	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3670	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3671	sub-81	46	0	nontarget_window_no_remwake_nearby	5	True
background_3672	sub-81	46	0	strict_same_stage_window	5	True
background_3673	sub-81	46	0	strict_same_stage_window	5	True
background_3674	sub-81	46	0	strict_same_stage_window	5	True
background_3675	sub-81	46	0	strict_same_stage_window	5	True
background_3676	sub-81	46	0	strict_same_stage_window	5	True
background_3677	sub-81	46	0	strict_same_stage_window	5	True
background_368	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_369	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_370	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_371	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3711	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3712	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3713	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3714	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3715	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3716	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3717	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3718	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3719	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_372	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3720	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3721	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3722	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3723	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3724	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3725	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3726	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3727	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3728	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3729	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_373	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3730	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3731	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3732	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3733	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3734	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3735	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3736	sub-83	50	0	nontarget_window_no_remwake_nearby	5	True
background_3737	sub-83	50	0	strict_same_stage_window	5	True
background_3738	sub-83	50	0	strict_same_stage_window	5	True
background_3739	sub-83	50	0	strict_same_stage_window	5	True
background_374	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3740	sub-83	50	0	strict_same_stage_window	5	True
background_3741	sub-83	50	0	strict_same_stage_window	5	True
background_3742	sub-83	50	0	strict_same_stage_window	5	True
background_3743	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3744	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3745	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3746	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3747	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3748	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3749	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_375	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3750	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3751	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3752	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3753	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3754	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3755	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3756	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3757	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3758	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3759	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_376	sub-108	76	0	nontarget_window_no_remwake_nearby	5	True
background_3760	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3761	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3762	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3763	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
background_3764	sub-84	51	0	nontarget_window_no_remwake_nearby	5	True
