quality_version	structural_quality_version	amplitude_quality_version	transition_id	subject	participant_id	pid	transition_type	is_primary_label	nominal_boundary_sec	window_start_sample	window_stop_sample	eeg_envelope_proxy_status	amplitude_window_decision	amplitude_review_priority	structural_critical_flags	amplitude_critical_flags	amplitude_review_flags	combined_critical_flags	combined_review_flags	preprocessing_decision	previous_quality_version	previous_preprocessing_decision	actual_window_samples	expected_window_samples	full_window_coverage	coverage_critical_flag	new_critical_exclusion_v0.3
v0.3	v0.1	v0.1	103	sub-21	sub-21	93	REM_to_Wake	True	15120.0	3840000	3901440	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	104	sub-22	sub-22	14	REM_to_Wake	True	26520.0	6758400	6819840	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	105	sub-22	sub-22	14	Wake_to_REM	False	26550.0	6766080	6827520	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	106	sub-22	sub-22	14	REM_to_Wake	True	26970.0	6873600	6935040	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	107	sub-23	sub-23	15	REM_to_Wake	True	22860.0	5821440	5882880	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	108	sub-23	sub-23	15	REM_to_Wake	True	31170.0	7948800	8010240	unusable	exclude	critical_exclusion	pass	amplitude:constant_signal;amplitude:flatline_at_least_5_sec;amplitude:near_flat_robust_range	amplitude:repeated_endpoints	amplitude:constant_signal;amplitude:flatline_at_least_5_sec;amplitude:near_flat_robust_range	amplitude:repeated_endpoints	exclude_critical	v0.2	exclude_critical	61440	61440	True	pass	False
v0.3	v0.1	v0.1	109	sub-24	sub-24	16	REM_to_Wake	True	8220.0	2073600	2135040	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	110	sub-24	sub-24	16	REM_to_Wake	True	17370.0	4416000	4477440	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	111	sub-25	sub-25	17	REM_to_Wake	True	14970.0	3801600	3863040	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	112	sub-25	sub-25	17	REM_to_Wake	True	28230.0	7196160	7257600	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	113	sub-25	sub-25	17	Wake_to_REM	False	28260.0	7203840	7265280	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	114	sub-25	sub-25	17	REM_to_Wake	True	29190.0	7441920	7503360	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	115	sub-26	sub-26	18	REM_to_Wake	True	7590.0	1912320	1973760	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	116	sub-26	sub-26	18	REM_to_Wake	True	28890.0	7365120	7426560	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	117	sub-27	sub-27	19	REM_to_Wake	True	10470.0	2649600	2711040	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	118	sub-27	sub-27	19	REM_to_Wake	True	16020.0	4070400	4131840	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	119	sub-27	sub-27	19	REM_to_Wake	True	21510.0	5475840	5537280	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	120	sub-27	sub-27	19	REM_to_Wake	True	28470.0	7257600	7311616	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	coverage:incomplete_240s_signal_coverage	amplitude:high_robust_range;amplitude:many_10mad_outliers	exclude_critical	v0.2	review_targeted	54016	61440	False	coverage:incomplete_240s_signal_coverage	True
v0.3	v0.1	v0.1	121	sub-28	sub-28	20	REM_to_Wake	True	19470.0	4953600	5015040	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	122	sub-29	sub-29	21	REM_to_Wake	True	25260.0	6435840	6497280	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	123	sub-29	sub-29	21	REM_to_Wake	True	30060.0	7664640	7726080	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	124	sub-29	sub-29	21	REM_to_Wake	True	33120.0	8448000	8509440	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	15	sub-3	sub-3	1	REM_to_Wake	True	17850.0	4538880	4600320	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	16	sub-3	sub-3	1	REM_to_Wake	True	19530.0	4968960	5030400	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	17	sub-3	sub-3	1	REM_to_Wake	True	23700.0	6036480	6097920	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	18	sub-3	sub-3	1	Wake_to_REM	False	23760.0	6051840	6113280	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	19	sub-3	sub-3	1	REM_to_Wake	True	23970.0	6105600	6167040	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	20	sub-3	sub-3	1	Wake_to_REM	False	24000.0	6113280	6174720	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	21	sub-3	sub-3	1	REM_to_Wake	True	24840.0	6328320	6389760	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	125	sub-30	sub-30	94	REM_to_Wake	True	14130.0	3586560	3648000	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	126	sub-30	sub-30	94	REM_to_Wake	True	19560.0	4976640	5038080	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	127	sub-30	sub-30	94	REM_to_Wake	True	24660.0	6282240	6343680	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	128	sub-32	sub-32	83	REM_to_Wake	True	9060.0	2288640	2350080	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	129	sub-32	sub-32	83	Wake_to_REM	False	9090.0	2296320	2357760	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	130	sub-32	sub-32	83	REM_to_Wake	True	9780.0	2472960	2534400	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	131	sub-32	sub-32	83	Wake_to_REM	False	9810.0	2480640	2542080	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	132	sub-32	sub-32	83	REM_to_Wake	True	20610.0	5245440	5306880	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	133	sub-33	sub-33	84	REM_to_Wake	True	6360.0	1597440	1658880	lag_review	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	134	sub-33	sub-33	84	REM_to_Wake	True	10860.0	2749440	2810880	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	135	sub-33	sub-33	84	REM_to_Wake	True	17040.0	4331520	4392960	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	136	sub-33	sub-33	84	REM_to_Wake	True	18420.0	4684800	4746240	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	137	sub-33	sub-33	84	REM_to_Wake	True	22050.0	5614080	5675520	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	138	sub-33	sub-33	84	REM_to_Wake	True	22500.0	5729280	5790720	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	139	sub-33	sub-33	84	REM_to_Wake	True	22950.0	5844480	5905920	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	140	sub-33	sub-33	84	REM_to_Wake	True	24030.0	6120960	6182400	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	141	sub-36	sub-36	84	REM_to_Wake	True	3450.0	852480	913920	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	142	sub-36	sub-36	84	REM_to_Wake	True	10410.0	2634240	2695680	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	143	sub-36	sub-36	84	REM_to_Wake	True	15270.0	3878400	3939840	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	144	sub-36	sub-36	84	Wake_to_REM	False	15300.0	3886080	3947520	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	145	sub-36	sub-36	84	REM_to_Wake	True	15360.0	3901440	3962880	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	146	sub-36	sub-36	84	REM_to_Wake	True	16200.0	4116480	4177920	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	147	sub-36	sub-36	84	REM_to_Wake	True	22200.0	5652480	5713920	lag_review	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	148	sub-36	sub-36	84	REM_to_Wake	True	26760.0	6819840	6873600	unusable	exclude	critical_exclusion	pass	amplitude:constant_signal;amplitude:flatline_at_least_5_sec;amplitude:near_flat_robust_range	amplitude:repeated_endpoints	amplitude:constant_signal;amplitude:flatline_at_least_5_sec;amplitude:near_flat_robust_range;coverage:incomplete_240s_signal_coverage	amplitude:repeated_endpoints	exclude_critical	v0.2	exclude_critical	53760	61440	False	coverage:incomplete_240s_signal_coverage	False
v0.3	v0.1	v0.1	149	sub-37	sub-37	86	REM_to_Wake	True	11160.0	2826240	2887680	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	150	sub-37	sub-37	86	REM_to_Wake	True	15450.0	3924480	3985920	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	151	sub-37	sub-37	86	REM_to_Wake	True	19590.0	4984320	5045760	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	152	sub-37	sub-37	86	REM_to_Wake	True	23850.0	6074880	6136320	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	153	sub-38	sub-38	87	REM_to_Wake	True	21810.0	5552640	5614080	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	154	sub-39	sub-39	85	REM_to_Wake	True	26430.0	6735360	6796800	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	22	sub-4	sub-4	2	REM_to_Wake	True	18150.0	4615680	4677120	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	23	sub-4	sub-4	2	REM_to_Wake	True	22200.0	5652480	5713920	unusable	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	155	sub-40	sub-40	86	REM_to_Wake	True	16050.0	4078080	4139520	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	156	sub-40	sub-40	86	REM_to_Wake	True	22680.0	5775360	5836800	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	157	sub-41	sub-41	83	REM_to_Wake	True	13770.0	3494400	3555840	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	158	sub-41	sub-41	83	REM_to_Wake	True	15300.0	3886080	3947520	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	159	sub-41	sub-41	83	REM_to_Wake	True	20820.0	5299200	5360640	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	160	sub-41	sub-41	83	REM_to_Wake	True	21570.0	5491200	5552640	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	161	sub-41	sub-41	83	Wake_to_REM	False	21600.0	5498880	5560320	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	162	sub-41	sub-41	83	REM_to_Wake	True	23730.0	6044160	6105600	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	163	sub-42	sub-42	84	REM_to_Wake	True	3960.0	983040	1044480	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	164	sub-42	sub-42	84	REM_to_Wake	True	4230.0	1052160	1113600	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	165	sub-42	sub-42	84	REM_to_Wake	True	10260.0	2595840	2657280	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	166	sub-42	sub-42	84	Wake_to_REM	False	10290.0	2603520	2664960	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	167	sub-42	sub-42	84	REM_to_Wake	True	11610.0	2941440	3002880	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	168	sub-42	sub-42	84	REM_to_Wake	True	23100.0	5882880	5944320	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	169	sub-42	sub-42	84	Wake_to_REM	False	23190.0	5905920	5967360	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	170	sub-42	sub-42	84	REM_to_Wake	True	23460.0	5975040	6036480	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	171	sub-43	sub-43	87	REM_to_Wake	True	25140.0	6405120	6452480	lag_review	exclude	critical_exclusion	pass	amplitude:flatline_at_least_5_sec	amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	amplitude:flatline_at_least_5_sec;coverage:incomplete_240s_signal_coverage	amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	exclude_critical	v0.2	exclude_critical	47360	61440	False	coverage:incomplete_240s_signal_coverage	False
v0.3	v0.1	v0.1	172	sub-44	sub-44	23	REM_to_Wake	True	24060.0	6128640	6190080	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	173	sub-44	sub-44	23	REM_to_Wake	True	25470.0	6489600	6534400	lag_review	exclude	critical_exclusion	pass	amplitude:flatline_at_least_5_sec	amplitude:high_robust_range;amplitude:repeated_endpoints	amplitude:flatline_at_least_5_sec;coverage:incomplete_240s_signal_coverage	amplitude:high_robust_range;amplitude:repeated_endpoints	exclude_critical	v0.2	exclude_critical	44800	61440	False	coverage:incomplete_240s_signal_coverage	False
v0.3	v0.1	v0.1	174	sub-45	sub-45	24	REM_to_Wake	True	24450.0	6228480	6289920	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	175	sub-46	sub-46	26	REM_to_Wake	True	9480.0	2396160	2457600	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	176	sub-46	sub-46	26	Wake_to_REM	False	9510.0	2403840	2465280	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	177	sub-46	sub-46	26	REM_to_Wake	True	20370.0	5184000	5245440	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	178	sub-46	sub-46	26	REM_to_Wake	True	26580.0	6773760	6835200	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	179	sub-46	sub-46	26	Wake_to_REM	False	26610.0	6781440	6842880	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	180	sub-46	sub-46	26	REM_to_Wake	True	27780.0	7080960	7142400	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	181	sub-48	sub-48	28	REM_to_Wake	True	27450.0	6996480	7057920	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	182	sub-49	sub-49	29	REM_to_Wake	True	19590.0	4984320	5045760	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	183	sub-49	sub-49	29	REM_to_Wake	True	24720.0	6297600	6359040	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	24	sub-5	sub-5	3	REM_to_Wake	True	16170.0	4108800	4170240	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	25	sub-5	sub-5	3	Wake_to_REM	False	16200.0	4116480	4177920	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	26	sub-5	sub-5	3	REM_to_Wake	True	16380.0	4162560	4224000	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
