sample_id	subject	pid	candidate_time_sec	label	source_tier	retained	drop_reason
background_1971	sub-36	84	2190.0	0	nontarget_window_no_remwake_nearby	True	
background_1975	sub-36	84	2220.0	0	nontarget_window_no_remwake_nearby	True	
background_1976	sub-36	84	2250.0	0	nontarget_window_no_remwake_nearby	True	
background_1984	sub-36	84	2310.0	0	strict_same_stage_window	True	
background_1985	sub-36	84	2340.0	0	strict_same_stage_window	True	
transition_141	sub-36	84	3450.0	1	REM_to_Wake	True	
background_1968	sub-36	84	8100.0	0	nontarget_window_no_remwake_nearby	True	
background_1972	sub-36	84	9090.0	0	nontarget_window_no_remwake_nearby	True	
transition_142	sub-36	84	10410.0	1	REM_to_Wake	True	
background_1974	sub-36	84	10620.0	0	nontarget_window_no_remwake_nearby	True	
transition_143	sub-36	84	15270.0	1	REM_to_Wake	True	
transition_145	sub-36	84	15360.0	1	REM_to_Wake	True	
transition_146	sub-36	84	16200.0	1	REM_to_Wake	True	
background_1979	sub-36	84	18210.0	0	nontarget_window_no_remwake_nearby	True	
transition_147	sub-36	84	22200.0	1	REM_to_Wake	True	
background_2043	sub-38	87	120.0	0	strict_same_stage_window	True	
background_2044	sub-38	87	150.0	0	strict_same_stage_window	True	
background_2037	sub-38	87	2220.0	0	nontarget_window_no_remwake_nearby	True	
background_2038	sub-38	87	2250.0	0	nontarget_window_no_remwake_nearby	True	
background_2035	sub-38	87	2640.0	0	nontarget_window_no_remwake_nearby	True	
background_2017	sub-38	87	2670.0	0	nontarget_window_no_remwake_nearby	True	
background_2018	sub-38	87	2700.0	0	nontarget_window_no_remwake_nearby	True	
background_2020	sub-38	87	2730.0	0	nontarget_window_no_remwake_nearby	True	
background_2039	sub-38	87	2850.0	0	strict_same_stage_window	True	
background_2040	sub-38	87	2880.0	0	strict_same_stage_window	True	
background_2030	sub-38	87	3390.0	0	nontarget_window_no_remwake_nearby	True	
background_2021	sub-38	87	3450.0	0	nontarget_window_no_remwake_nearby	True	
background_2022	sub-38	87	4170.0	0	nontarget_window_no_remwake_nearby	True	
background_2023	sub-38	87	6660.0	0	nontarget_window_no_remwake_nearby	True	
background_2036	sub-38	87	13350.0	0	nontarget_window_no_remwake_nearby	True	
background_2024	sub-38	87	13620.0	0	nontarget_window_no_remwake_nearby	True	
background_2027	sub-38	87	18990.0	0	nontarget_window_no_remwake_nearby	True	
background_2032	sub-38	87	19020.0	0	nontarget_window_no_remwake_nearby	True	
background_2033	sub-38	87	19050.0	0	nontarget_window_no_remwake_nearby	True	
background_2041	sub-38	87	19110.0	0	strict_same_stage_window	True	
background_2042	sub-38	87	19140.0	0	strict_same_stage_window	True	
background_2031	sub-38	87	19890.0	0	nontarget_window_no_remwake_nearby	True	
background_2028	sub-38	87	20340.0	0	nontarget_window_no_remwake_nearby	True	
background_2079	sub-39	85	120.0	0	strict_same_stage_window	True	
background_2080	sub-39	85	150.0	0	strict_same_stage_window	True	
background_2071	sub-39	85	1200.0	0	nontarget_window_no_remwake_nearby	True	
background_2072	sub-39	85	1230.0	0	nontarget_window_no_remwake_nearby	True	
background_2070	sub-39	85	1290.0	0	nontarget_window_no_remwake_nearby	True	
background_2052	sub-39	85	1320.0	0	nontarget_window_no_remwake_nearby	True	
background_2053	sub-39	85	1350.0	0	nontarget_window_no_remwake_nearby	True	
background_2058	sub-39	85	1380.0	0	nontarget_window_no_remwake_nearby	True	
background_2068	sub-39	85	1410.0	0	nontarget_window_no_remwake_nearby	True	
background_2047	sub-39	85	1440.0	0	nontarget_window_no_remwake_nearby	True	
background_2059	sub-39	85	1470.0	0	nontarget_window_no_remwake_nearby	True	
background_2069	sub-39	85	1500.0	0	nontarget_window_no_remwake_nearby	True	
background_2048	sub-39	85	1530.0	0	nontarget_window_no_remwake_nearby	True	
background_2073	sub-39	85	1650.0	0	strict_same_stage_window	True	
background_2074	sub-39	85	1680.0	0	strict_same_stage_window	True	
background_2054	sub-39	85	3300.0	0	nontarget_window_no_remwake_nearby	True	
background_2062	sub-39	85	3330.0	0	nontarget_window_no_remwake_nearby	True	
background_2063	sub-39	85	3360.0	0	nontarget_window_no_remwake_nearby	True	
background_2060	sub-39	85	3390.0	0	nontarget_window_no_remwake_nearby	True	
background_2045	sub-39	85	3630.0	0	nontarget_window_no_remwake_nearby	True	
background_2049	sub-39	85	3660.0	0	nontarget_window_no_remwake_nearby	True	
background_2046	sub-39	85	5100.0	0	nontarget_window_no_remwake_nearby	True	
background_2055	sub-39	85	9570.0	0	nontarget_window_no_remwake_nearby	True	
background_2061	sub-39	85	9600.0	0	nontarget_window_no_remwake_nearby	True	
background_2056	sub-39	85	13140.0	0	nontarget_window_no_remwake_nearby	True	
background_2066	sub-39	85	13170.0	0	nontarget_window_no_remwake_nearby	True	
background_2067	sub-39	85	13200.0	0	nontarget_window_no_remwake_nearby	True	
background_2077	sub-39	85	13260.0	0	strict_same_stage_window	True	
background_2078	sub-39	85	13290.0	0	strict_same_stage_window	True	
background_2064	sub-39	85	14580.0	0	nontarget_window_no_remwake_nearby	True	
background_2075	sub-39	85	17610.0	0	strict_same_stage_window	True	
background_2076	sub-39	85	17640.0	0	strict_same_stage_window	True	
background_2057	sub-39	85	18990.0	0	nontarget_window_no_remwake_nearby	True	
background_2065	sub-39	85	19800.0	0	nontarget_window_no_remwake_nearby	True	
background_2050	sub-39	85	21960.0	0	nontarget_window_no_remwake_nearby	True	
background_2051	sub-39	85	22920.0	0	nontarget_window_no_remwake_nearby	True	
background_2200	sub-42	84	450.0	0	nontarget_window_no_remwake_nearby	True	
background_2201	sub-42	84	480.0	0	nontarget_window_no_remwake_nearby	True	
background_2198	sub-42	84	540.0	0	nontarget_window_no_remwake_nearby	True	
background_2184	sub-42	84	570.0	0	nontarget_window_no_remwake_nearby	True	
background_2199	sub-42	84	1200.0	0	nontarget_window_no_remwake_nearby	True	
background_2179	sub-42	84	1230.0	0	nontarget_window_no_remwake_nearby	True	
background_2181	sub-42	84	1260.0	0	nontarget_window_no_remwake_nearby	True	
background_2188	sub-42	84	1290.0	0	nontarget_window_no_remwake_nearby	True	
background_2189	sub-42	84	1320.0	0	nontarget_window_no_remwake_nearby	True	
background_2186	sub-42	84	1350.0	0	nontarget_window_no_remwake_nearby	True	
background_2182	sub-42	84	1380.0	0	nontarget_window_no_remwake_nearby	True	
background_2187	sub-42	84	1440.0	0	nontarget_window_no_remwake_nearby	True	
background_2202	sub-42	84	1590.0	0	strict_same_stage_window	True	
background_2203	sub-42	84	1620.0	0	strict_same_stage_window	True	
background_2190	sub-42	84	3180.0	0	nontarget_window_no_remwake_nearby	True	
background_2196	sub-42	84	3210.0	0	nontarget_window_no_remwake_nearby	True	
background_2197	sub-42	84	3240.0	0	nontarget_window_no_remwake_nearby	True	
background_2204	sub-42	84	3300.0	0	strict_same_stage_window	True	
background_2205	sub-42	84	3330.0	0	strict_same_stage_window	True	
transition_163	sub-42	84	3960.0	1	REM_to_Wake	True	
transition_164	sub-42	84	4230.0	1	REM_to_Wake	True	
background_2192	sub-42	84	4500.0	0	nontarget_window_no_remwake_nearby	True	
background_2193	sub-42	84	4590.0	0	nontarget_window_no_remwake_nearby	True	
background_2185	sub-42	84	5040.0	0	nontarget_window_no_remwake_nearby	True	
background_2180	sub-42	84	6300.0	0	nontarget_window_no_remwake_nearby	True	
background_2191	sub-42	84	9690.0	0	nontarget_window_no_remwake_nearby	True	
transition_165	sub-42	84	10260.0	1	REM_to_Wake	True	
background_2194	sub-42	84	11310.0	0	nontarget_window_no_remwake_nearby	True	
transition_167	sub-42	84	11610.0	1	REM_to_Wake	True	
background_2195	sub-42	84	12060.0	0	nontarget_window_no_remwake_nearby	True	
background_2183	sub-42	84	22380.0	0	nontarget_window_no_remwake_nearby	True	
transition_168	sub-42	84	23100.0	1	REM_to_Wake	True	
transition_170	sub-42	84	23460.0	1	REM_to_Wake	True	
background_2234	sub-43	87	120.0	0	strict_same_stage_window	True	
background_2235	sub-43	87	150.0	0	strict_same_stage_window	True	
background_2228	sub-43	87	1170.0	0	nontarget_window_no_remwake_nearby	True	
background_2229	sub-43	87	1200.0	0	nontarget_window_no_remwake_nearby	True	
background_2226	sub-43	87	1260.0	0	nontarget_window_no_remwake_nearby	True	
background_2208	sub-43	87	1290.0	0	nontarget_window_no_remwake_nearby	True	
background_2210	sub-43	87	1320.0	0	nontarget_window_no_remwake_nearby	True	
background_2220	sub-43	87	1350.0	0	nontarget_window_no_remwake_nearby	True	
background_2227	sub-43	87	1380.0	0	nontarget_window_no_remwake_nearby	True	
background_2211	sub-43	87	1410.0	0	nontarget_window_no_remwake_nearby	True	
background_2216	sub-43	87	1440.0	0	nontarget_window_no_remwake_nearby	True	
background_2217	sub-43	87	1470.0	0	nontarget_window_no_remwake_nearby	True	
background_2230	sub-43	87	1530.0	0	strict_same_stage_window	True	
background_2231	sub-43	87	1560.0	0	strict_same_stage_window	True	
background_2221	sub-43	87	2340.0	0	nontarget_window_no_remwake_nearby	True	
background_2212	sub-43	87	2430.0	0	nontarget_window_no_remwake_nearby	True	
background_2209	sub-43	87	2490.0	0	nontarget_window_no_remwake_nearby	True	
background_2213	sub-43	87	5520.0	0	nontarget_window_no_remwake_nearby	True	
background_2215	sub-43	87	10890.0	0	nontarget_window_no_remwake_nearby	True	
background_2218	sub-43	87	11550.0	0	nontarget_window_no_remwake_nearby	True	
background_2224	sub-43	87	11580.0	0	nontarget_window_no_remwake_nearby	True	
background_2225	sub-43	87	11610.0	0	nontarget_window_no_remwake_nearby	True	
background_2222	sub-43	87	11730.0	0	nontarget_window_no_remwake_nearby	True	
background_2219	sub-43	87	11760.0	0	nontarget_window_no_remwake_nearby	True	
background_2232	sub-43	87	11880.0	0	strict_same_stage_window	True	
background_2233	sub-43	87	11910.0	0	strict_same_stage_window	True	
background_2223	sub-43	87	12330.0	0	nontarget_window_no_remwake_nearby	True	
background_2291	sub-45	24	6870.0	0	nontarget_window_no_remwake_nearby	True	
background_2292	sub-45	24	6900.0	0	nontarget_window_no_remwake_nearby	True	
background_2289	sub-45	24	6960.0	0	nontarget_window_no_remwake_nearby	True	
background_2276	sub-45	24	6990.0	0	nontarget_window_no_remwake_nearby	True	
background_2290	sub-45	24	7050.0	0	nontarget_window_no_remwake_nearby	True	
background_2271	sub-45	24	7080.0	0	nontarget_window_no_remwake_nearby	True	
background_2272	sub-45	24	7110.0	0	nontarget_window_no_remwake_nearby	True	
background_2273	sub-45	24	7230.0	0	nontarget_window_no_remwake_nearby	True	
background_2278	sub-45	24	7260.0	0	nontarget_window_no_remwake_nearby	True	
background_2279	sub-45	24	7290.0	0	nontarget_window_no_remwake_nearby	True	
background_2293	sub-45	24	7350.0	0	strict_same_stage_window	True	
background_2294	sub-45	24	7380.0	0	strict_same_stage_window	True	
background_2277	sub-45	24	10590.0	0	nontarget_window_no_remwake_nearby	True	
background_2274	sub-45	24	10650.0	0	nontarget_window_no_remwake_nearby	True	
background_2280	sub-45	24	12300.0	0	nontarget_window_no_remwake_nearby	True	
background_2287	sub-45	24	12330.0	0	nontarget_window_no_remwake_nearby	True	
background_2288	sub-45	24	12360.0	0	nontarget_window_no_remwake_nearby	True	
background_2295	sub-45	24	12420.0	0	strict_same_stage_window	True	
background_2296	sub-45	24	12450.0	0	strict_same_stage_window	True	
background_2284	sub-45	24	13620.0	0	nontarget_window_no_remwake_nearby	True	
background_2275	sub-45	24	13680.0	0	nontarget_window_no_remwake_nearby	True	
background_2286	sub-45	24	14010.0	0	nontarget_window_no_remwake_nearby	True	
background_2281	sub-45	24	19500.0	0	nontarget_window_no_remwake_nearby	True	
transition_174	sub-45	24	24450.0	1	REM_to_Wake	True	
background_2358	sub-47	87	120.0	0	strict_same_stage_window	True	
background_2359	sub-47	87	150.0	0	strict_same_stage_window	True	
background_2352	sub-47	87	930.0	0	nontarget_window_no_remwake_nearby	True	
background_2353	sub-47	87	960.0	0	nontarget_window_no_remwake_nearby	True	
background_2350	sub-47	87	990.0	0	nontarget_window_no_remwake_nearby	True	
background_2335	sub-47	87	1020.0	0	nontarget_window_no_remwake_nearby	True	
background_2340	sub-47	87	1050.0	0	nontarget_window_no_remwake_nearby	True	
background_2341	sub-47	87	1080.0	0	nontarget_window_no_remwake_nearby	True	
background_2344	sub-47	87	1110.0	0	nontarget_window_no_remwake_nearby	True	
background_2351	sub-47	87	1140.0	0	nontarget_window_no_remwake_nearby	True	
background_2336	sub-47	87	1170.0	0	nontarget_window_no_remwake_nearby	True	
background_2354	sub-47	87	1290.0	0	strict_same_stage_window	True	
background_2355	sub-47	87	1320.0	0	strict_same_stage_window	True	
background_2338	sub-47	87	1920.0	0	nontarget_window_no_remwake_nearby	True	
background_2333	sub-47	87	1950.0	0	nontarget_window_no_remwake_nearby	True	
background_2339	sub-47	87	3840.0	0	nontarget_window_no_remwake_nearby	True	
background_2334	sub-47	87	3870.0	0	nontarget_window_no_remwake_nearby	True	
background_2345	sub-47	87	5760.0	0	nontarget_window_no_remwake_nearby	True	
background_2342	sub-47	87	9090.0	0	nontarget_window_no_remwake_nearby	True	
background_2346	sub-47	87	9120.0	0	nontarget_window_no_remwake_nearby	True	
background_2343	sub-47	87	9390.0	0	nontarget_window_no_remwake_nearby	True	
background_2348	sub-47	87	9420.0	0	nontarget_window_no_remwake_nearby	True	
background_2349	sub-47	87	9450.0	0	nontarget_window_no_remwake_nearby	True	
background_2356	sub-47	87	9510.0	0	strict_same_stage_window	True	
background_2357	sub-47	87	9540.0	0	strict_same_stage_window	True	
background_2347	sub-47	87	9720.0	0	nontarget_window_no_remwake_nearby	True	
background_2337	sub-47	87	20280.0	0	nontarget_window_no_remwake_nearby	True	
background_2432	sub-49	29	120.0	0	strict_same_stage_window	True	
background_2433	sub-49	29	150.0	0	strict_same_stage_window	True	
background_2424	sub-49	29	1560.0	0	nontarget_window_no_remwake_nearby	True	
background_2425	sub-49	29	1590.0	0	nontarget_window_no_remwake_nearby	True	
background_2422	sub-49	29	1650.0	0	nontarget_window_no_remwake_nearby	True	
background_2396	sub-49	29	1680.0	0	nontarget_window_no_remwake_nearby	True	
background_2423	sub-49	29	2190.0	0	nontarget_window_no_remwake_nearby	True	
background_2397	sub-49	29	2220.0	0	nontarget_window_no_remwake_nearby	True	
background_2398	sub-49	29	2280.0	0	nontarget_window_no_remwake_nearby	True	
background_2405	sub-49	29	2310.0	0	nontarget_window_no_remwake_nearby	True	
background_2406	sub-49	29	2340.0	0	nontarget_window_no_remwake_nearby	True	
background_2426	sub-49	29	2400.0	0	strict_same_stage_window	True	
background_2427	sub-49	29	2430.0	0	strict_same_stage_window	True	
background_2403	sub-49	29	2910.0	0	nontarget_window_no_remwake_nearby	True	
background_2399	sub-49	29	2940.0	0	nontarget_window_no_remwake_nearby	True	
background_2407	sub-49	29	5430.0	0	nontarget_window_no_remwake_nearby	True	
background_2415	sub-49	29	5460.0	0	nontarget_window_no_remwake_nearby	True	
background_2416	sub-49	29	5490.0	0	nontarget_window_no_remwake_nearby	True	
background_2413	sub-49	29	5520.0	0	nontarget_window_no_remwake_nearby	True	
background_2408	sub-49	29	5550.0	0	nontarget_window_no_remwake_nearby	True	
background_2414	sub-49	29	5640.0	0	nontarget_window_no_remwake_nearby	True	
background_2428	sub-49	29	5850.0	0	strict_same_stage_window	True	
background_2429	sub-49	29	5880.0	0	strict_same_stage_window	True	
background_2411	sub-49	29	6270.0	0	nontarget_window_no_remwake_nearby	True	
background_2404	sub-49	29	6420.0	0	nontarget_window_no_remwake_nearby	True	
background_2409	sub-49	29	6810.0	0	nontarget_window_no_remwake_nearby	True	
background_2420	sub-49	29	6840.0	0	nontarget_window_no_remwake_nearby	True	
background_2421	sub-49	29	6870.0	0	nontarget_window_no_remwake_nearby	True	
background_2430	sub-49	29	6930.0	0	strict_same_stage_window	True	
background_2431	sub-49	29	6960.0	0	strict_same_stage_window	True	
background_2418	sub-49	29	7560.0	0	nontarget_window_no_remwake_nearby	True	
background_2412	sub-49	29	12000.0	0	nontarget_window_no_remwake_nearby	True	
background_2400	sub-49	29	12870.0	0	nontarget_window_no_remwake_nearby	True	
background_2419	sub-49	29	14160.0	0	nontarget_window_no_remwake_nearby	True	
background_2410	sub-49	29	18240.0	0	nontarget_window_no_remwake_nearby	True	
transition_182	sub-49	29	19590.0	1	REM_to_Wake	True	
background_2417	sub-49	29	24030.0	0	nontarget_window_no_remwake_nearby	True	
background_2401	sub-49	29	24060.0	0	nontarget_window_no_remwake_nearby	True	
transition_183	sub-49	29	24720.0	1	REM_to_Wake	True	
background_2561	sub-52	31	120.0	0	strict_same_stage_window	True	
background_2562	sub-52	31	150.0	0	strict_same_stage_window	True	
background_2555	sub-52	31	180.0	0	nontarget_window_no_remwake_nearby	True	
background_2556	sub-52	31	210.0	0	nontarget_window_no_remwake_nearby	True	
background_2552	sub-52	31	270.0	0	nontarget_window_no_remwake_nearby	True	
background_2534	sub-52	31	300.0	0	nontarget_window_no_remwake_nearby	True	
background_2536	sub-52	31	330.0	0	nontarget_window_no_remwake_nearby	True	
background_2538	sub-52	31	360.0	0	nontarget_window_no_remwake_nearby	True	
background_2539	sub-52	31	390.0	0	nontarget_window_no_remwake_nearby	True	
background_2557	sub-52	31	450.0	0	strict_same_stage_window	True	
background_2558	sub-52	31	480.0	0	strict_same_stage_window	True	
background_2540	sub-52	31	1260.0	0	nontarget_window_no_remwake_nearby	True	
background_2546	sub-52	31	1290.0	0	nontarget_window_no_remwake_nearby	True	
background_2541	sub-52	31	1410.0	0	nontarget_window_no_remwake_nearby	True	
background_2547	sub-52	31	1440.0	0	nontarget_window_no_remwake_nearby	True	
background_2544	sub-52	31	3240.0	0	nontarget_window_no_remwake_nearby	True	
background_2553	sub-52	31	3300.0	0	nontarget_window_no_remwake_nearby	True	
background_2537	sub-52	31	3330.0	0	nontarget_window_no_remwake_nearby	True	
background_2542	sub-52	31	4440.0	0	nontarget_window_no_remwake_nearby	True	
background_2550	sub-52	31	4470.0	0	nontarget_window_no_remwake_nearby	True	
background_2551	sub-52	31	4500.0	0	nontarget_window_no_remwake_nearby	True	
background_2559	sub-52	31	4560.0	0	strict_same_stage_window	True	
background_2560	sub-52	31	4590.0	0	strict_same_stage_window	True	
transition_193	sub-52	31	5070.0	1	REM_to_Wake	True	
background_2543	sub-52	31	9810.0	0	nontarget_window_no_remwake_nearby	True	
background_2548	sub-52	31	11370.0	0	nontarget_window_no_remwake_nearby	True	
background_2545	sub-52	31	12000.0	0	nontarget_window_no_remwake_nearby	True	
background_2549	sub-52	31	16110.0	0	nontarget_window_no_remwake_nearby	True	
transition_194	sub-52	31	17670.0	1	REM_to_Wake	True	
background_2554	sub-52	31	19110.0	0	nontarget_window_no_remwake_nearby	True	
transition_195	sub-52	31	23550.0	1	REM_to_Wake	True	
background_2535	sub-52	31	23700.0	0	nontarget_window_no_remwake_nearby	True	
background_2683	sub-56	78	1470.0	0	nontarget_window_no_remwake_nearby	True	
background_2684	sub-56	78	1500.0	0	nontarget_window_no_remwake_nearby	True	
background_2679	sub-56	78	1560.0	0	nontarget_window_no_remwake_nearby	True	
background_2658	sub-56	78	1590.0	0	nontarget_window_no_remwake_nearby	True	
background_2659	sub-56	78	1620.0	0	nontarget_window_no_remwake_nearby	True	
background_2663	sub-56	78	1650.0	0	nontarget_window_no_remwake_nearby	True	
background_2664	sub-56	78	1680.0	0	nontarget_window_no_remwake_nearby	True	
background_2685	sub-56	78	1740.0	0	strict_same_stage_window	True	
background_2686	sub-56	78	1770.0	0	strict_same_stage_window	True	
background_2661	sub-56	78	2190.0	0	nontarget_window_no_remwake_nearby	True	
background_2660	sub-56	78	2220.0	0	nontarget_window_no_remwake_nearby	True	
background_2665	sub-56	78	2970.0	0	nontarget_window_no_remwake_nearby	True	
background_2673	sub-56	78	3000.0	0	nontarget_window_no_remwake_nearby	True	
background_2674	sub-56	78	3030.0	0	nontarget_window_no_remwake_nearby	True	
background_2687	sub-56	78	3090.0	0	strict_same_stage_window	True	
background_2688	sub-56	78	3120.0	0	strict_same_stage_window	True	
background_2671	sub-56	78	4110.0	0	nontarget_window_no_remwake_nearby	True	
background_2666	sub-56	78	4260.0	0	nontarget_window_no_remwake_nearby	True	
background_2672	sub-56	78	4590.0	0	nontarget_window_no_remwake_nearby	True	
background_2669	sub-56	78	6990.0	0	nontarget_window_no_remwake_nearby	True	
background_2680	sub-56	78	7020.0	0	nontarget_window_no_remwake_nearby	True	
background_2670	sub-56	78	9420.0	0	nontarget_window_no_remwake_nearby	True	
background_2662	sub-56	78	9750.0	0	nontarget_window_no_remwake_nearby	True	
background_2667	sub-56	78	12390.0	0	nontarget_window_no_remwake_nearby	True	
background_2677	sub-56	78	12420.0	0	nontarget_window_no_remwake_nearby	True	
background_2678	sub-56	78	12450.0	0	nontarget_window_no_remwake_nearby	True	
background_2689	sub-56	78	12510.0	0	strict_same_stage_window	True	
background_2690	sub-56	78	12540.0	0	strict_same_stage_window	True	
background_2675	sub-56	78	13920.0	0	nontarget_window_no_remwake_nearby	True	
background_2668	sub-56	78	18420.0	0	nontarget_window_no_remwake_nearby	True	
transition_211	sub-56	78	19140.0	1	REM_to_Wake	True	
transition_213	sub-56	78	21000.0	1	REM_to_Wake	True	
transition_218	sub-56	78	26820.0	1	REM_to_Wake	True	
background_2676	sub-56	78	27900.0	0	nontarget_window_no_remwake_nearby	True	
background_2732	sub-58	78	1350.0	0	nontarget_window_no_remwake_nearby	True	
background_2734	sub-58	78	1380.0	0	nontarget_window_no_remwake_nearby	True	
background_2740	sub-58	78	1410.0	0	nontarget_window_no_remwake_nearby	True	
background_2741	sub-58	78	1440.0	0	nontarget_window_no_remwake_nearby	True	
background_2738	sub-58	78	1470.0	0	nontarget_window_no_remwake_nearby	True	
background_2733	sub-58	78	1500.0	0	nontarget_window_no_remwake_nearby	True	
background_2735	sub-58	78	1530.0	0	nontarget_window_no_remwake_nearby	True	
background_2762	sub-58	78	1650.0	0	strict_same_stage_window	True	
background_2763	sub-58	78	1680.0	0	strict_same_stage_window	True	
background_2742	sub-58	78	2760.0	0	nontarget_window_no_remwake_nearby	True	
background_2748	sub-58	78	2790.0	0	nontarget_window_no_remwake_nearby	True	
background_2743	sub-58	78	3420.0	0	nontarget_window_no_remwake_nearby	True	
background_2750	sub-58	78	3450.0	0	nontarget_window_no_remwake_nearby	True	
background_2751	sub-58	78	3480.0	0	nontarget_window_no_remwake_nearby	True	
background_2749	sub-58	78	3540.0	0	nontarget_window_no_remwake_nearby	True	
background_2746	sub-58	78	5940.0	0	nontarget_window_no_remwake_nearby	True	
background_2758	sub-58	78	5970.0	0	nontarget_window_no_remwake_nearby	True	
background_2744	sub-58	78	6480.0	0	nontarget_window_no_remwake_nearby	True	
background_2755	sub-58	78	6510.0	0	nontarget_window_no_remwake_nearby	True	
background_2756	sub-58	78	6540.0	0	nontarget_window_no_remwake_nearby	True	
background_2764	sub-58	78	6600.0	0	strict_same_stage_window	True	
background_2765	sub-58	78	6630.0	0	strict_same_stage_window	True	
background_2753	sub-58	78	6750.0	0	nontarget_window_no_remwake_nearby	True	
background_2745	sub-58	78	6780.0	0	nontarget_window_no_remwake_nearby	True	
background_2754	sub-58	78	6960.0	0	nontarget_window_no_remwake_nearby	True	
background_2747	sub-58	78	7650.0	0	nontarget_window_no_remwake_nearby	True	
transition_227	sub-58	78	20490.0	1	REM_to_Wake	True	
transition_229	sub-58	78	21540.0	1	REM_to_Wake	True	
background_2752	sub-58	78	21930.0	0	nontarget_window_no_remwake_nearby	True	
background_2737	sub-58	78	24330.0	0	nontarget_window_no_remwake_nearby	True	
background_2739	sub-58	78	25470.0	0	nontarget_window_no_remwake_nearby	True	
transition_231	sub-58	78	26610.0	1	REM_to_Wake	True	
background_2759	sub-58	78	27540.0	0	nontarget_window_no_remwake_nearby	True	
transition_232	sub-58	78	29970.0	1	REM_to_Wake	True	
background_2803	sub-59	79	120.0	0	strict_same_stage_window	True	
background_2804	sub-59	79	150.0	0	strict_same_stage_window	True	
background_2795	sub-59	79	4890.0	0	nontarget_window_no_remwake_nearby	True	
background_2796	sub-59	79	4920.0	0	nontarget_window_no_remwake_nearby	True	
background_2793	sub-59	79	4980.0	0	nontarget_window_no_remwake_nearby	True	
background_2772	sub-59	79	5010.0	0	nontarget_window_no_remwake_nearby	True	
background_2794	sub-59	79	5040.0	0	nontarget_window_no_remwake_nearby	True	
background_2768	sub-59	79	5070.0	0	nontarget_window_no_remwake_nearby	True	
background_2769	sub-59	79	5100.0	0	nontarget_window_no_remwake_nearby	True	
background_2773	sub-59	79	5130.0	0	nontarget_window_no_remwake_nearby	True	
background_2770	sub-59	79	5220.0	0	nontarget_window_no_remwake_nearby	True	
background_2776	sub-59	79	5250.0	0	nontarget_window_no_remwake_nearby	True	
background_2777	sub-59	79	5280.0	0	nontarget_window_no_remwake_nearby	True	
background_2797	sub-59	79	5340.0	0	strict_same_stage_window	True	
background_2798	sub-59	79	5370.0	0	strict_same_stage_window	True	
background_2778	sub-59	79	6390.0	0	nontarget_window_no_remwake_nearby	True	
background_2786	sub-59	79	6420.0	0	nontarget_window_no_remwake_nearby	True	
background_2787	sub-59	79	6450.0	0	nontarget_window_no_remwake_nearby	True	
background_2784	sub-59	79	6600.0	0	nontarget_window_no_remwake_nearby	True	
background_2779	sub-59	79	6870.0	0	nontarget_window_no_remwake_nearby	True	
background_2799	sub-59	79	6990.0	0	strict_same_stage_window	True	
background_2800	sub-59	79	7020.0	0	strict_same_stage_window	True	
background_2788	sub-59	79	7530.0	0	nontarget_window_no_remwake_nearby	True	
background_2771	sub-59	79	7590.0	0	nontarget_window_no_remwake_nearby	True	
background_2774	sub-59	79	8760.0	0	nontarget_window_no_remwake_nearby	True	
background_2780	sub-59	79	8850.0	0	nontarget_window_no_remwake_nearby	True	
background_2791	sub-59	79	8880.0	0	nontarget_window_no_remwake_nearby	True	
background_2792	sub-59	79	8910.0	0	nontarget_window_no_remwake_nearby	True	
background_2801	sub-59	79	8970.0	0	strict_same_stage_window	True	
background_2802	sub-59	79	9000.0	0	strict_same_stage_window	True	
background_2790	sub-59	79	9570.0	0	nontarget_window_no_remwake_nearby	True	
background_2781	sub-59	79	13320.0	0	nontarget_window_no_remwake_nearby	True	
background_2783	sub-59	79	17790.0	0	nontarget_window_no_remwake_nearby	True	
transition_236	sub-59	79	21510.0	1	REM_to_Wake	True	
transition_237	sub-59	79	27270.0	1	REM_to_Wake	True	
transition_239	sub-59	79	28530.0	1	REM_to_Wake	True	
transition_241	sub-59	79	28950.0	1	REM_to_Wake	True	
background_2876	sub-60	80	120.0	0	strict_same_stage_window	True	
background_2877	sub-60	80	150.0	0	strict_same_stage_window	True	
background_2868	sub-60	80	930.0	0	nontarget_window_no_remwake_nearby	True	
background_2869	sub-60	80	960.0	0	nontarget_window_no_remwake_nearby	True	
background_2864	sub-60	80	1020.0	0	nontarget_window_no_remwake_nearby	True	
background_2844	sub-60	80	1050.0	0	nontarget_window_no_remwake_nearby	True	
background_2848	sub-60	80	1080.0	0	nontarget_window_no_remwake_nearby	True	
background_2849	sub-60	80	1110.0	0	nontarget_window_no_remwake_nearby	True	
background_2870	sub-60	80	1170.0	0	strict_same_stage_window	True	
background_2871	sub-60	80	1200.0	0	strict_same_stage_window	True	
background_2854	sub-60	80	1740.0	0	nontarget_window_no_remwake_nearby	True	
background_2865	sub-60	80	1770.0	0	nontarget_window_no_remwake_nearby	True	
background_2845	sub-60	80	1800.0	0	nontarget_window_no_remwake_nearby	True	
background_2850	sub-60	80	3210.0	0	nontarget_window_no_remwake_nearby	True	
background_2856	sub-60	80	3240.0	0	nontarget_window_no_remwake_nearby	True	
background_2851	sub-60	80	4770.0	0	nontarget_window_no_remwake_nearby	True	
